%OpenBCI Raw EEG Data
%Number of channels = 4
%Sample Rate = 200 Hz
%Board = OpenBCI_GUI$BoardGanglionBLE
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Timestamp, Timestamp (Formatted)
7.0, -8.54941177368164, -14.10316276550293, -13.38884162902832, -13.818930625915527, 0.08000000566244125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.613351082041547E9, 2021-02-14 20:04:42.041
7.0, -5.052604675292969, -5.467733860015869, -5.579930782318115, -8.044525146484375, 0.08000000566244125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.613351082041547E9, 2021-02-14 20:04:42.041
8.0, -4.304625034332275, -3.014359474182129, -2.4945132732391357, -5.512612342834473, 0.08000000566244125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.613351082055123E9, 2021-02-14 20:04:42.055
8.0, -7.464840412139893, -17.49525260925293, -24.215852737426758, -30.5288028717041, 0.08000000566244125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.613351082055123E9, 2021-02-14 20:04:42.055
9.0, -8.631689071655273, -6.0810770988464355, -10.46798038482666, -12.349149703979492, 0.08000000566244125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.613351082070835E9, 2021-02-14 20:04:42.070
9.0, -2.4122354984283447, 3.3359906673431396, 7.072150707244873, 3.6875412464141846, 0.08000000566244125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.613351082070835E9, 2021-02-14 20:04:42.070
10.0, -8.897221565246582, -14.540731430053711, -16.313444137573242, -24.75813865661621, 0.08000000566244125, 0.0, 1.040000081062317, 0.0, 0.0, 0.0, 0.0, 0.0, 1.613351082071787E9, 2021-02-14 20:04:42.071
10.0, -6.077337265014648, -8.459653854370117, -12.81663703918457, -11.844263076782227, 0.08000000566244125, 0.0, 1.040000081062317, 0.0, 0.0, 0.0, 0.0, 0.0, 1.613351082071787E9, 2021-02-14 20:04:42.071
11.0, -6.436367988586426, -2.939561367034912, -0.6956213712692261, -2.116783380508423, 0.08000000566244125, 0.01600000075995922, 1.040000081062317, 0.0, 0.0, 0.0, 0.0, 0.0, 1.613351082085139E9, 2021-02-14 20:04:42.085
11.0, -7.977206707000732, -10.419361114501953, -13.994705200195312, -22.005571365356445, 0.08000000566244125, 0.01600000075995922, 1.040000081062317, 0.0, 0.0, 0.0, 0.0, 0.0, 1.613351082085139E9, 2021-02-14 20:04:42.085
12.0, -5.501392841339111, -13.261685371398926, -15.348549842834473, -16.433120727539062, 0.08000000566244125, 0.01600000075995922, 1.040000081062317, 0.0, 0.0, 0.0, 0.0, 0.0, 1.613351082100822E9, 2021-02-14 20:04:42.100
12.0, -0.4562678039073944, -2.172881841659546, -8.942100524902344, -6.772958755493164, 0.08000000566244125, 0.01600000075995922, 1.040000081062317, 0.0, 0.0, 0.0, 0.0, 0.0, 1.613351082100822E9, 2021-02-14 20:04:42.100
13.0, -1.2940053939819336, -6.612143039703369, -5.9165215492248535, -4.97780704498291, 0.08000000566244125, 0.01600000075995922, 1.040000081062317, 0.0, 0.0, 0.0, 0.0, 0.0, 1.613351082101525E9, 2021-02-14 20:04:42.101
13.0, -16.80337142944336, -22.53289794921875, -25.41636085510254, -26.51589012145996, 0.08000000566244125, 0.01600000075995922, 1.040000081062317, 0.0, 0.0, 0.0, 0.0, 0.0, 1.613351082101525E9, 2021-02-14 20:04:42.101
14.0, -3.6090035438537598, -9.940653800964355, -6.44384765625, -13.848849296569824, 0.08000000566244125, 0.01600000075995922, 1.040000081062317, 0.0, 0.0, 0.0, 0.0, 0.0, 1.613351082115121E9, 2021-02-14 20:04:42.115
14.0, 2.4421546459198, 0.18325509130954742, -1.4323816299438477, -1.9073489904403687, 0.08000000566244125, 0.01600000075995922, 1.040000081062317, 0.0, 0.0, 0.0, 0.0, 0.0, 1.613351082115121E9, 2021-02-14 20:04:42.115
15.0, -8.276398658752441, -20.887340545654297, -20.924739837646484, -29.511550903320312, 0.08000000566244125, 0.01600000075995922, 1.040000081062317, 0.0, 0.0, 0.0, 0.0, 0.0, 1.613351082130779E9, 2021-02-14 20:04:42.130
15.0, -4.259746074676514, -11.260838508605957, -7.27784538269043, -12.390288352966309, 0.08000000566244125, 0.01600000075995922, 1.040000081062317, 0.0, 0.0, 0.0, 0.0, 0.0, 1.613351082130779E9, 2021-02-14 20:04:42.130
16.0, -3.8446171283721924, -4.861869812011719, -2.6515891551971436, -4.708534240722656, 0.08000000566244125, 0.01600000075995922, 1.040000081062317, 0.0, 0.0, 0.0, 0.0, 0.0, 1.613351082131515E9, 2021-02-14 20:04:42.131
16.0, -11.563770294189453, -17.18484115600586, -14.701546669006348, -12.551104545593262, 0.08000000566244125, 0.01600000075995922, 1.040000081062317, 0.0, 0.0, 0.0, 0.0, 0.0, 1.613351082131515E9, 2021-02-14 20:04:42.131
17.0, -12.51744556427002, -13.953566551208496, -16.84450912475586, -19.13332748413086, 0.08000000566244125, 0.01600000075995922, 1.040000081062317, 0.0, 0.0, 0.0, 0.0, 0.0, 1.613351082145079E9, 2021-02-14 20:04:42.145
17.0, -1.0957907438278198, -9.013158798217773, -7.4349212646484375, -4.5252790451049805, 0.08000000566244125, 0.01600000075995922, 1.040000081062317, 0.0, 0.0, 0.0, 0.0, 0.0, 1.613351082145079E9, 2021-02-14 20:04:42.145
18.0, -2.4346749782562256, -7.143208980560303, -9.996752738952637, -7.715413570404053, 0.08000000566244125, 0.01600000075995922, 1.040000081062317, 0.0, 0.0, 0.0, 0.0, 0.0, 1.613351082160858E9, 2021-02-14 20:04:42.160
18.0, -10.39692211151123, -18.175912857055664, -29.2086181640625, -25.382701873779297, 0.08000000566244125, 0.01600000075995922, 1.040000081062317, 0.0, 0.0, 0.0, 0.0, 0.0, 1.613351082160858E9, 2021-02-14 20:04:42.160
19.0, -11.477752685546875, -9.087956428527832, -0.9536744952201843, -12.547364234924316, 0.08000000566244125, 0.01600000075995922, 1.040000081062317, 0.0, 0.0, 0.0, 0.0, 0.0, 1.613351082161569E9, 2021-02-14 20:04:42.161
19.0, -4.4430012702941895, -1.0022932291030884, 5.628549575805664, 1.2341669797897339, 0.08000000566244125, 0.01600000075995922, 1.040000081062317, 0.0, 0.0, 0.0, 0.0, 0.0, 1.613351082161569E9, 2021-02-14 20:04:42.161
20.0, -13.145748138427734, -20.54701042175293, -19.42877960205078, -22.996644973754883, 0.08000000566244125, 0.01600000075995922, 1.040000081062317, 0.0, 0.0, 0.0, 0.0, 0.0, 1.613351082175168E9, 2021-02-14 20:04:42.175
20.0, -5.576190948486328, -4.7721123695373535, -8.182901382446289, -10.976606369018555, 0.08000000566244125, 0.01600000075995922, 1.040000081062317, 0.0, 0.0, 0.0, 0.0, 0.0, 1.613351082175168E9, 2021-02-14 20:04:42.175
21.0, -0.044878799468278885, -2.0195460319519043, 1.4211620092391968, 1.0509119033813477, 0.08000000566244125, 0.01600000075995922, 1.040000081062317, 0.0, 0.0, 0.0, 0.0, 0.0, 1.613351082190934E9, 2021-02-14 20:04:42.190
21.0, -6.017498970031738, -13.5421781539917, -17.158660888671875, -19.08470916748047, 0.08000000566244125, 0.01600000075995922, 1.040000081062317, 0.0, 0.0, 0.0, 0.0, 0.0, 1.613351082190934E9, 2021-02-14 20:04:42.190
22.0, -8.605509757995605, -12.203293800354004, -14.611788749694824, -16.30596351623535, 0.08000000566244125, 0.01600000075995922, 1.040000081062317, 0.0, 0.0, 0.0, 0.0, 0.0, 1.613351082191595E9, 2021-02-14 20:04:42.191
22.0, -1.3127049207687378, -7.988426208496094, -7.678014755249023, -10.856929779052734, 0.08000000566244125, 0.01600000075995922, 1.040000081062317, 0.0, 0.0, 0.0, 0.0, 0.0, 1.613351082191595E9, 2021-02-14 20:04:42.191
23.0, -2.1317429542541504, -5.392935752868652, -3.702501058578491, -0.9200153946876526, 0.08000000566244125, 0.01600000075995922, 1.040000081062317, 0.0, 0.0, 0.0, 0.0, 0.0, 1.613351082205107E9, 2021-02-14 20:04:42.205
23.0, -7.3264641761779785, -13.422500610351562, -20.64424705505371, -28.9917049407959, 0.08000000566244125, 0.01600000075995922, 1.040000081062317, 0.0, 0.0, 0.0, 0.0, 0.0, 1.613351082205107E9, 2021-02-14 20:04:42.205
24.0, -2.0868642330169678, -6.167095184326172, -10.299684524536133, -9.82471752166748, 0.08000000566244125, 0.01600000075995922, 1.040000081062317, 0.0, 0.0, 0.0, 0.0, 0.0, 1.613351082220835E9, 2021-02-14 20:04:42.220
24.0, 4.981546878814697, 0.5796844959259033, -0.7405002117156982, -5.568710803985596, 0.08000000566244125, 0.01600000075995922, 1.040000081062317, 0.0, 0.0, 0.0, 0.0, 0.0, 1.613351082220835E9, 2021-02-14 20:04:42.220
25.0, -12.880215644836426, -18.542423248291016, -19.114627838134766, -26.590688705444336, 0.08000000566244125, 0.01600000075995922, 1.040000081062317, 0.0, 0.0, 0.0, 0.0, 0.0, 1.613351082221574E9, 2021-02-14 20:04:42.221
25.0, -7.539638519287109, -7.726633071899414, -8.0370454788208, -13.482338905334473, 0.08000000566244125, 0.01600000075995922, 1.040000081062317, 0.0, 0.0, 0.0, 0.0, 0.0, 1.613351082221574E9, 2021-02-14 20:04:42.221
26.0, -0.3141515851020813, 1.3650634288787842, 3.9530742168426514, -1.982146978378296, 0.08000000566244125, 0.01600000075995922, 1.040000081062317, 0.0, 0.0, 0.0, 0.0, 0.0, 1.613351082251448E9, 2021-02-14 20:04:42.251
26.0, -9.263731956481934, -12.640861511230469, -10.726033210754395, -12.300531387329102, 0.08000000566244125, 0.01600000075995922, 1.040000081062317, 0.0, 0.0, 0.0, 0.0, 0.0, 1.613351082251448E9, 2021-02-14 20:04:42.251
27.0, -6.623363018035889, -13.201847076416016, -17.83184242248535, -14.09194278717041, 0.08000000566244125, 0.01600000075995922, 1.040000081062317, 0.0, 0.0, 0.0, 0.0, 0.0, 1.613351082252187E9, 2021-02-14 20:04:42.252
27.0, 1.1743285655975342, -4.618776321411133, -6.873936176300049, -4.876829624176025, 0.08000000566244125, 0.01600000075995922, 1.040000081062317, 0.0, 0.0, 0.0, 0.0, 0.0, 1.613351082252187E9, 2021-02-14 20:04:42.252
28.0, -0.7816390991210938, -5.460253715515137, -3.152735710144043, -3.0667178630828857, 0.08000000566244125, 0.01600000075995922, 1.040000081062317, 0.0, 0.0, 0.0, 0.0, 0.0, 1.61335108225294E9, 2021-02-14 20:04:42.252
28.0, -11.698407173156738, -19.858869552612305, -20.958398818969727, -27.955751419067383, 0.08000000566244125, 0.01600000075995922, 1.040000081062317, 0.0, 0.0, 0.0, 0.0, 0.0, 1.61335108225294E9, 2021-02-14 20:04:42.252
29.0, -5.2358598709106445, -8.878522872924805, -11.574990272521973, -4.409341812133789, 0.08000000566244125, 0.01600000075995922, 1.040000081062317, 0.0, 0.0, 0.0, 0.0, 0.0, 1.613351082265104E9, 2021-02-14 20:04:42.265
29.0, -4.18120813369751, -2.8161447048187256, -3.586564064025879, -1.1219699382781982, 0.08000000566244125, 0.01600000075995922, 1.040000081062317, 0.0, 0.0, 0.0, 0.0, 0.0, 1.613351082265104E9, 2021-02-14 20:04:42.265
30.0, -13.265424728393555, -14.118122100830078, -23.5277099609375, -23.022823333740234, 0.08000000566244125, 0.01600000075995922, 1.040000081062317, 0.0, 0.0, 0.0, 0.0, 0.0, 1.613351082280776E9, 2021-02-14 20:04:42.280
30.0, -2.5206925868988037, -11.522631645202637, -9.469427108764648, -13.115829467773438, 0.08000000566244125, 0.01600000075995922, 1.040000081062317, 0.0, 0.0, 0.0, 0.0, 0.0, 1.613351082280776E9, 2021-02-14 20:04:42.280
31.0, -0.508626401424408, -5.512612342834473, -5.3181376457214355, -11.17108154296875, 0.08000000566244125, 0.01600000075995922, 1.040000081062317, 0.0, 0.0, 0.0, 0.0, 0.0, 1.613351082281535E9, 2021-02-14 20:04:42.281
31.0, -14.3051176071167, -18.994951248168945, -11.971419334411621, -25.26676368713379, 0.08000000566244125, 0.01600000075995922, 1.040000081062317, 0.0, 0.0, 0.0, 0.0, 0.0, 1.613351082281535E9, 2021-02-14 20:04:42.281
32.0, -8.900961875915527, -15.958152770996094, -16.126447677612305, -21.30994987487793, 0.08000000566244125, 0.01600000075995922, 1.040000081062317, 0.0, 0.0, 0.0, 0.0, 0.0, 1.613351082295125E9, 2021-02-14 20:04:42.295
32.0, -1.4996998310089111, -7.401261806488037, -2.640369415283203, -3.6613621711730957, 0.08000000566244125, 0.01600000075995922, 1.040000081062317, 0.0, 0.0, 0.0, 0.0, 0.0, 1.613351082295125E9, 2021-02-14 20:04:42.295
33.0, -5.119923114776611, -0.8040785193443298, -4.102670192718506, -3.1190764904022217, 0.08000000566244125, 0.01600000075995922, 1.040000081062317, 0.0, 0.0, 0.0, 0.0, 0.0, 1.613351082310785E9, 2021-02-14 20:04:42.310
33.0, -9.611542701721191, -19.481138229370117, -22.15142822265625, -22.046710968017578, 0.08000000566244125, 0.01600000075995922, 1.040000081062317, 0.0, 0.0, 0.0, 0.0, 0.0, 1.613351082310785E9, 2021-02-14 20:04:42.310
34.0, -11.242138862609863, -12.513705253601074, -11.80312442779541, -13.00737190246582, 0.08000000566244125, 0.01600000075995922, 1.040000081062317, 0.0, 0.0, 0.0, 0.0, 0.0, 1.613351082311493E9, 2021-02-14 20:04:42.311
34.0, -3.0891573429107666, 0.4974066913127899, 1.0546517372131348, 2.3037784099578857, 0.08000000566244125, 0.01600000075995922, 1.040000081062317, 0.0, 0.0, 0.0, 0.0, 0.0, 1.613351082311493E9, 2021-02-14 20:04:42.311
35.0, -12.925094604492188, -19.57089614868164, -21.48572540283203, -25.360261917114258, 0.08000000566244125, 0.01600000075995922, 1.040000081062317, 0.0, 0.0, 0.0, 0.0, 0.0, 1.613351082325134E9, 2021-02-14 20:04:42.325
35.0, -7.995905876159668, -14.477152824401855, -8.631689071655273, -10.333343505859375, 0.08000000566244125, 0.01600000075995922, 1.040000081062317, 0.0, 0.0, 0.0, 0.0, 0.0, 1.613351082325134E9, 2021-02-14 20:04:42.325
36.0, -0.7292804718017578, 0.5348057150840759, -3.964293956756592, -2.3486571311950684, 0.08000000566244125, 0.01600000075995922, 1.040000081062317, 0.0, 0.0, 0.0, 0.0, 0.0, 1.613351082340853E9, 2021-02-14 20:04:42.340
36.0, -7.902408599853516, -8.283878326416016, -14.798784255981445, -14.076983451843262, 0.08000000566244125, 0.01600000075995922, 1.040000081062317, 0.0, 0.0, 0.0, 0.0, 0.0, 1.613351082340853E9, 2021-02-14 20:04:42.340
37.0, -5.572451114654541, -14.72398567199707, -16.429380416870117, -21.433366775512695, 0.08000000566244125, 0.01600000075995922, 1.040000081062317, 0.0, 0.0, 0.0, 0.0, 0.0, 1.613351082341535E9, 2021-02-14 20:04:42.341
37.0, 0.6844016909599304, -2.8236243724823, -5.901562213897705, -2.285078763961792, 0.08000000566244125, 0.01600000075995922, 1.040000081062317, 0.0, 0.0, 0.0, 0.0, 0.0, 1.613351082341535E9, 2021-02-14 20:04:42.341
38.0, -1.0434321165084839, -3.0928971767425537, 0.3104116916656494, 0.5871642827987671, 0.08000000566244125, 0.01600000075995922, 1.040000081062317, 0.0, 0.0, 0.0, 0.0, 0.0, 1.613351082371551E9, 2021-02-14 20:04:42.371
38.0, -10.142608642578125, -13.5421781539917, -19.8887882232666, -25.173267364501953, 0.08000000566244125, 0.01600000075995922, 1.040000081062317, 0.0, 0.0, 0.0, 0.0, 0.0, 1.613351082371551E9, 2021-02-14 20:04:42.371
39.0, -7.330204010009766, -9.203893661499023, -11.21969985961914, -7.072150707244873, 0.08000000566244125, 0.01600000075995922, 1.040000081062317, 0.0, 0.0, 0.0, 0.0, 0.0, 1.613351082372289E9, 2021-02-14 20:04:42.372
39.0, -4.293405055999756, 0.5385456085205078, -2.77500581741333, -0.4749673008918762, 0.08000000566244125, 0.01600000075995922, 1.040000081062317, 0.0, 0.0, 0.0, 0.0, 0.0, 1.613351082372289E9, 2021-02-14 20:04:42.372
40.0, -13.156968116760254, -15.894575119018555, -23.164939880371094, -23.13128089904785, 0.08000000566244125, 0.01600000075995922, 1.040000081062317, 0.0, 0.0, 0.0, 0.0, 0.0, 1.613351082373018E9, 2021-02-14 20:04:42.373
40.0, -4.929188251495361, -10.101469993591309, -6.683201313018799, -11.141161918640137, 0.08000000566244125, 0.01600000075995922, 1.040000081062317, 0.0, 0.0, 0.0, 0.0, 0.0, 1.613351082373018E9, 2021-02-14 20:04:42.373
41.0, 0.5684648156166077, -3.070457935333252, -4.0091729164123535, -4.779592037200928, 0.08000000566244125, 0.01600000075995922, 1.040000081062317, 0.0, 0.0, 0.0, 0.0, 0.0, 1.613351082385078E9, 2021-02-14 20:04:42.385
41.0, -6.806617736816406, -13.889988899230957, -15.0680570602417, -17.49525260925293, 0.08000000566244125, 0.01600000075995922, 1.040000081062317, 0.0, 0.0, 0.0, 0.0, 0.0, 1.613351082385078E9, 2021-02-14 20:04:42.385
42.0, -9.12535572052002, -21.257591247558594, -16.792150497436523, -19.61577606201172, 0.08000000566244125, 0.01600000075995922, 1.040000081062317, 0.0, 0.0, 0.0, 0.0, 0.0, 1.613351082400584E9, 2021-02-14 20:04:42.400
42.0, -7.77899169921875, -10.161308288574219, -8.560630798339844, -8.81494426727295, 0.08000000566244125, 0.01600000075995922, 1.040000081062317, 0.0, 0.0, 0.0, 0.0, 0.0, 1.613351082400584E9, 2021-02-14 20:04:42.400
43.0, -0.28423240780830383, -2.206541061401367, -3.0293190479278564, -2.6291496753692627, 0.08000000566244125, 0.01600000075995922, 1.040000081062317, 0.0, 0.0, 0.0, 0.0, 0.0, 1.613351082415858E9, 2021-02-14 20:04:42.415
43.0, -14.914721488952637, -17.779483795166016, -20.876121520996094, -26.01474380493164, 0.08000000566244125, 0.01600000075995922, 1.040000081062317, 0.0, 0.0, 0.0, 0.0, 0.0, 1.613351082415858E9, 2021-02-14 20:04:42.415
44.0, -4.783331871032715, -5.389195919036865, -7.629395961761475, -11.440354347229004, 0.08000000566244125, 0.01600000075995922, 1.040000081062317, 0.0, 0.0, 0.0, 0.0, 0.0, 1.613351082416526E9, 2021-02-14 20:04:42.416
44.0, -3.100377082824707, -0.34407079219818115, -2.3561370372772217, 1.4249018430709839, 0.08000000566244125, 0.01600000075995922, 1.040000081062317, 0.0, 0.0, 0.0, 0.0, 0.0, 1.613351082416526E9, 2021-02-14 20:04:42.416
45.0, -7.85004997253418, -15.920754432678223, -21.003278732299805, -23.710966110229492, 0.08000000566244125, 0.01600000075995922, 1.040000081062317, 0.0, 0.0, 0.0, 0.0, 0.0, 1.61335108243086E9, 2021-02-14 20:04:42.430
45.0, -4.491620063781738, -12.278091430664062, -14.439753532409668, -19.271703720092773, 0.08000000566244125, 0.01600000075995922, 1.040000081062317, 0.0, 0.0, 0.0, 0.0, 0.0, 1.61335108243086E9, 2021-02-14 20:04:42.430
46.0, -0.9536744952201843, -5.987579822540283, -0.3926894962787628, -4.450480937957764, 0.08000000566244125, 0.01600000075995922, 1.040000081062317, 0.0, 0.0, 0.0, 0.0, 0.0, 1.613351082431612E9, 2021-02-14 20:04:42.431
46.0, -1.9896267652511597, -8.897221565246582, -11.440354347229004, -13.153227806091309, 0.08000000566244125, 0.01600000075995922, 1.040000081062317, 0.0, 0.0, 0.0, 0.0, 0.0, 1.613351082431612E9, 2021-02-14 20:04:42.431
47.0, -7.165648460388184, -9.596583366394043, -13.104609489440918, -16.339622497558594, 0.08000000566244125, 0.01600000075995922, 1.040000081062317, 0.0, 0.0, 0.0, 0.0, 0.0, 1.613351082445147E9, 2021-02-14 20:04:42.445
47.0, -3.048018455505371, -4.024132251739502, -8.22029972076416, -10.65123462677002, 0.08000000566244125, 0.01600000075995922, 1.040000081062317, 0.0, 0.0, 0.0, 0.0, 0.0, 1.613351082445147E9, 2021-02-14 20:04:42.445
48.0, -1.0546517372131348, -1.4174220561981201, -1.047171950340271, -5.8903422355651855, 0.08000000566244125, 0.01600000075995922, 1.040000081062317, 0.0, 0.0, 0.0, 0.0, 0.0, 1.613351082460472E9, 2021-02-14 20:04:42.460
48.0, -12.135974884033203, -16.80337142944336, -19.024871826171875, -27.002077102661133, 0.08000000566244125, 0.01600000075995922, 1.040000081062317, 0.0, 0.0, 0.0, 0.0, 0.0, 1.613351082460472E9, 2021-02-14 20:04:42.460
49.0, -4.742193222045898, -8.859823226928711, -8.560630798339844, -9.656421661376953, 0.08000000566244125, 0.01600000075995922, 1.040000081062317, 0.0, 0.0, 0.0, 0.0, 0.0, 1.613351082475785E9, 2021-02-14 20:04:42.475
49.0, -3.5491650104522705, -0.9087957143783569, -6.290511608123779, -1.413682222366333, 0.08000000566244125, 0.01600000075995922, 1.040000081062317, 0.0, 0.0, 0.0, 0.0, 0.0, 1.613351082475785E9, 2021-02-14 20:04:42.475
50.0, -12.162154197692871, -17.323217391967773, -20.57318878173828, -25.41636085510254, 0.08000000566244125, 0.01600000075995922, 1.040000081062317, 0.0, 0.0, 0.0, 0.0, 0.0, 1.613351082476523E9, 2021-02-14 20:04:42.476
50.0, -7.644355297088623, -10.239846229553223, -11.02896499633789, -9.544224739074707, 0.08000000566244125, 0.01600000075995922, 1.040000081062317, 0.0, 0.0, 0.0, 0.0, 0.0, 1.613351082476523E9, 2021-02-14 20:04:42.476
51.0, -2.7039477825164795, -2.5468719005584717, 0.13463640213012695, -3.7436399459838867, 0.08000000566244125, 0.01600000075995922, 1.040000081062317, 0.0, 0.0, 0.0, 0.0, 0.0, 1.613351082490879E9, 2021-02-14 20:04:42.490
51.0, -5.80058479309082, -8.986979484558105, -17.581270217895508, -18.55364418029785, 0.08000000566244125, 0.01600000075995922, 1.040000081062317, 0.0, 0.0, 0.0, 0.0, 0.0, 1.613351082490879E9, 2021-02-14 20:04:42.490
52.0, -5.972620010375977, -15.70009994506836, -12.74557876586914, -17.20353889465332, 0.08000000566244125, 0.01600000075995922, 1.040000081062317, 0.0, 0.0, 0.0, 0.0, 0.0, 1.613351082491561E9, 2021-02-14 20:04:42.491
52.0, -1.8101115226745605, -4.293405055999756, -3.6576220989227295, -2.8685033321380615, 0.08000000566244125, 0.01600000075995922, 1.040000081062317, 0.0, 0.0, 0.0, 0.0, 0.0, 1.613351082491561E9, 2021-02-14 20:04:42.491
53.0, -3.186394691467285, -3.81095814704895, -3.0928971767425537, -7.173128128051758, 0.08000000566244125, 0.01600000075995922, 1.040000081062317, 0.0, 0.0, 0.0, 0.0, 0.0, 1.613351082505176E9, 2021-02-14 20:04:42.505
53.0, -8.665348052978516, -13.534697532653809, -17.540130615234375, -28.68503189086914, 0.08000000566244125, 0.01600000075995922, 1.040000081062317, 0.0, 0.0, 0.0, 0.0, 0.0, 1.613351082505176E9, 2021-02-14 20:04:42.505
54.0, -5.306918144226074, -8.713967323303223, -11.6759672164917, -12.240692138671875, 0.08000000566244125, 0.01600000075995922, 1.040000081062317, 0.0, 0.0, 0.0, 0.0, 0.0, 1.613351082520824E9, 2021-02-14 20:04:42.520
54.0, -1.8549903631210327, -6.084817409515381, -1.682955026626587, -3.9306347370147705, 0.08000000566244125, 0.01600000075995922, 1.040000081062317, 0.0, 0.0, 0.0, 0.0, 0.0, 1.613351082520824E9, 2021-02-14 20:04:42.520
55.0, -12.270611763000488, -22.24866485595703, -21.665241241455078, -28.38957977294922, 0.08000000566244125, 0.01600000075995922, 1.040000081062317, 0.0, 0.0, 0.0, 0.0, 0.0, 1.613351082521552E9, 2021-02-14 20:04:42.521
55.0, -4.903008937835693, -9.06551742553711, -5.583670616149902, -4.618776321411133, 0.08000000566244125, 0.01600000075995922, 1.040000081062317, 0.0, 0.0, 0.0, 0.0, 0.0, 1.613351082521552E9, 2021-02-14 20:04:42.521
56.0, 0.2505733072757721, 2.3299577236175537, -1.4099422693252563, -0.8265178799629211, 0.08000000566244125, 0.01600000075995922, 1.040000081062317, 0.0, 0.0, 0.0, 0.0, 0.0, 1.613351082551505E9, 2021-02-14 20:04:42.551
56.0, -4.345763683319092, -11.631089210510254, -18.647140502929688, -16.616374969482422, 0.08000000566244125, 0.01600000075995922, 1.040000081062317, 0.0, 0.0, 0.0, 0.0, 0.0, 1.613351082551505E9, 2021-02-14 20:04:42.551
57.0, -9.099176406860352, -13.50851821899414, -16.840768814086914, -22.633874893188477, 0.08000000566244125, 0.01600000075995922, 1.040000081062317, 0.0, 0.0, 0.0, 0.0, 0.0, 1.61335108255222E9, 2021-02-14 20:04:42.552
57.0, -7.685494422912598, -10.565217018127441, -10.052850723266602, -5.340577125549316, 0.08000000566244125, 0.01600000075995922, 1.040000081062317, 0.0, 0.0, 0.0, 0.0, 0.0, 1.61335108255222E9, 2021-02-14 20:04:42.552
58.0, -6.376529216766357, -6.926294803619385, -2.1541824340820312, -6.335390567779541, 0.08000000566244125, 0.01600000075995922, 1.040000081062317, 0.0, 0.0, 0.0, 0.0, 0.0, 1.61335108255294E9, 2021-02-14 20:04:42.552
