,channel1,channel2,channel3,channel4
92,-121.49065006058663,-137.14961117506027,-152.57295859232545,-115.77608292829245
93,-46.25134275201708,-48.97398991975933,-44.54594837222248,-11.776944960467517
94,42.18233160022646,57.1755905225873,61.0650864765048,73.98270092345774
95,-62.08233926445246,-76.97088098805398,-93.14220839645714,-74.95133501198143
96,-84.24872630182654,-87.37902256473899,-90.14280863199383,-50.140838705934584
97,5.149842238985002,17.966479387134314,22.327202735468745,37.178345459513366
98,16.42938050534576,19.211866072379053,14.47341282851994,13.28412464261055
99,-121.86090015619993,-139.63290474563837,-151.68660230282694,-103.8645015694201
100,-27.933312769047916,-22.790950329974294,-17.929080387577415,1.5819776812568307
101,53.719922963529825,72.7036551386118,77.64406298007816,75.45996140595526
102,-117.32814140990376,-138.49223525915295,-152.69263539090753,-113.93605215009302
103,-52.8410464739427,-46.99184294324368,-47.84828003309667,-15.864655612036586
104,38.13575984816998,57.45982291921973,59.789780591614544,69.31156587880105
105,-64.61799143441021,-77.35609068349004,-87.77919185999781,-69.67433617450297
106,-83.22025381401181,-89.27141194231808,-84.47686019912362,-46.932004543952644
107,0.2505732970312238,16.990365498699248,17.618668691255152,33.70397840067744
108,14.249018831178546,23.35193532332778,18.217052684165537,19.836429364979267
109,-122.94173124339432,-138.70166965667158,-148.56004593987018,-101.11567510198802
110,-27.7911965707317,-25.150827202014625,-22.15142743755132,-0.5310657937079668
111,56.85395912639797,70.59435156360269,76.45851469412446,67.7370679974556
112,-123.21100404020399,-134.75607520341873,-151.71278160251677,-116.58390131872147
113,-48.24844932835549,-49.07496721856296,-42.848033792339265,-16.687433602288365
114,42.3169679986313,55.86288563814014,63.70171594526619,69.09839158132672
115,-65.066779429093,-77.67772207967937,-88.64684864971787,-70.78508646134287
116,-85.00044619292021,-92.51016530394554,-88.92360124643892,-52.2090033814311
117,2.247679873369634,15.438307017087936,18.47884568106383,32.10704111959785
118,20.038383962586522,22.398260834626853,20.812543253414333,18.703239678405225
119,-127.83352038543671,-139.75632144417614,-151.35749110672623,-100.09094251412898
120,-27.7911965707317,-19.900007664225996,-23.80820311792195,2.3897960716858506
121,51.84997298568487,68.64212378673255,75.20938810892403,74.5923046162352
122,-120.40981897339225,-136.11739878728986,-150.04852612223476,-113.128233759664
123,-50.02864170726389,-44.901238868013024,-49.60229311231524,-11.735806060954928
124,42.840553992427886,61.9177836664021,64.19538273941725,67.90910339541733
125,-59.4718890953809,-74.47636771760881,-87.52861856296659,-68.3279721904546
126,-87.64081556163728,-91.78836461249739,-92.18105410784483,-52.893405073322356
127,-0.11967679858207703,14.394874929450452,14.578130027279258,33.02331660874188
128,18.5274643804878,28.22502496559173,24.660900307819247,27.4209464751184
129,-122.4293649494648,-142.86417830735445,-148.7694803373888,-106.1234011426568
130,-28.58031546138227,-19.76911116577685,-24.95635240431875,2.4084955714643
131,55.64223154075444,69.29660627897829,79.95906105265021,71.32737195491791
132,-119.63191978260875,-136.5474872821942,-146.65643686242402,-112.8701806627214
133,-54.8418929502368,-46.539315048605204,-48.35316652711481,-17.70094649028033
134,32.825101911090314,57.26160822156817,63.780253844335675,70.52329346444458
135,-57.81511341501027,-72.57649854011834,-80.42280864715576,-65.59784522280097
136,-91.94918031059206,-96.75495175365359,-94.93736037518829,-52.908364673145115
137,2.8872027657926083,14.443493628874421,14.589349727146327,28.483078062534332
138,18.033797586336732,28.483078062534332,22.832089229486883,24.698299307376146
139,-123.06514794193208,-137.93499016575515,-152.38596359454095,-104.99021145608276
140,-29.3843939518556,-22.91810692846775,-24.98253170400858,-1.002293188124895
141,60.118891787715256,73.01406683493406,79.30457856040448,79.67856855597347
142,-118.89889939129353,-137.63579816929996,-156.7766061425209,-113.55084245465696
143,-51.63679868821055,-49.59107341244817,-49.8005078099668,-21.7138591427356
144,37.657052653841674,59.67758359294385,59.778560891747475,71.22265475615859
145,-60.87809147872031,-71.5891649518162,-79.30083866044879,-69.56961897574365
146,-88.94978054612875,-96.24258545972407,-97.17756044864655,-56.577206529676914
147,-1.1107502868399024,7.318984213285148,12.726879549212754,30.304409340955317
148,23.067702926695347,25.936206192709506,28.243724465370178,25.666933395899832
149,-126.96212369576097,-143.0661329049617,-151.45846840552986,-102.88090788107365
150,-28.10160826705396,-25.77165059465915,-21.115475149825215,0.19821469765156507
151,50.107179606333375,70.8486647605896,79.18116186186671,74.00140042323619
152,-115.21509793493897,-134.78599440306425,-147.15384355653077,-112.8664407627657
153,-47.45185063779354,-49.5050557134673,-50.29043470416218,-15.71879951376468
154,35.49165057949722,56.68192372843623,61.379238072782755,66.64501721039414
155,-58.43219690769911,-66.39818381331861,-79.94036155287176,-60.44426308386028
156,-89.5967832384631,-99.40654082223773,-99.96378591563553,-58.585532805882394
157,4.43926124740392,10.43058097641915,16.653774502687156,30.895313533954322
158,20.9359599519521,29.44797225110233,27.533143473789096,26.740284683182836
159,-122.59392054751515,-142.9950748058036,-147.87938414793462,-103.32969587575644
160,-26.452312386594713,-23.00038472749293,-23.101362026296556,2.621669868938625
161,57.336406220681965,75.72175440285355,74.54368591681123,77.5169063815847
162,-112.39895326830447,-134.6588378045708,-146.4769216645509,-111.28072318155318
163,-51.45354359038174,-48.00535583123565,-49.329280415549874,-16.728572501800954
164,32.56704881414771,52.27632158063352,58.72016920428723,69.67059627454728
165,-55.60857244115323,-64.24774133879691,-75.41134270653129,-58.43219690769911
166,-90.44574052840471,-93.77051158901304,-98.9353134278208,-55.99378213658929
167,-0.643262792378664,8.010865705087781,12.08361675683409,30.805555935017765
168,23.101362026296556,33.68527890089899,33.991950697265565,32.013543620705605
169,-123.81686783302575,-142.81555960793048,-152.554259092547,-110.15501329489052
170,-30.349288140423596,-25.438799498602748,-26.467271986417472,-0.8377375900745392
171,54.61001915298402,72.38202374242246,75.95362820010632,76.38745659496635
172,-116.10519412439317,-130.51876855362207,-143.75427449680865,-111.65471317712218
173,-53.05422077141702,-50.959876796230674,-50.81776059791446,-22.633874531835318
174,38.823901440016925,55.328079944476485,58.121785211376846,68.73188138566911
175,-56.30419383291155,-61.18850317504257,-71.8472180487588,-58.189103410579264
176,-91.45925341639668,-96.27624455932528,-97.7123661423102,-61.49891487136483
177,4.110150051303208,8.119322803802788,12.805417448282242,29.620007649064064
178,26.886140781454742,30.094974943436682,32.21549821831286,30.887833734042943
179,-129.42297786660492,-143.54110019933432,-154.4429085701704,-107.20423222985119
180,-30.753197335638106,-23.658607119694352,-22.95176602806896,-3.1265563629567623
181,48.091373530216515,71.33485175482929,74.13977672159672,74.14351662155241
182,-113.80515565164387,-138.03970736451447,-149.0724122337997,-111.48267777916044
183,-48.39056552667171,-51.99582908395678,-49.63221231196076,-18.84535587672144
184,32.454851815477014,50.062300806865096,55.80678713880479,62.64706415776163
185,-53.26365516893566,-62.598445458337665,-70.20540196821094,-59.98425538931042
186,-95.7863176651299,-98.27709103561938,-103.0118043795228,-58.566833306103945
187,-1.3912427835166454,10.101469780318439,8.964540193788707,31.882647122256458
188,28.90942665748298,32.742824112065136,35.7197844767943,28.883247357793152
189,-126.89480549655855,-143.2905269023031,-152.4084029942751,-106.4936512382701
190,-35.6823854772374,-27.880954169668257,-23.049003426916897,-1.2827856848016381
191,52.84852627385408,73.54139272868633,77.61788368038833,75.19816840905696
192,-115.00566353742033,-129.434197566472,-145.93089627102017,-105.8279490461573
193,-53.43943046685308,-50.873859097249806,-54.03781445976347,-20.008464762941003
194,30.6073412373662,48.7271565226838,54.150011458434165,63.45862244814634
195,-44.897498968057334,-60.186209986917675,-70.5868717636913,-56.01996143627912
196,-92.56626380328089,-97.58894944377244,-100.65192750748247,-61.723308868706226
197,-2.1429626746103168,7.719153508543968,9.297391289845109,31.239384329877794
198,78.15081942407414,94.5801999294199,89.82678708573803,67.79503644676879
199,-68.78237003507093,-87.8035012097098,-97.93863008962944,-73.58440157817677
200,21.697029592934996,31.2188148801215,23.07331277662888,30.579291987698525
201,102.57984593464062,128.444994028192,136.25764503562823,110.14192364504561
202,-60.48727193335071,-78.65944581804797,-88.89181209681556,-74.5717351664789
203,-1.3332743342034519,0.2449634470976889,3.386479409877211,18.177783734630793
204,87.02934191888198,107.19862237991765,113.00668701110408,94.74475552747026
205,1.292135434690863,-0.6787918419577181,-14.030234683770686,-20.814413203392178
206,-43.14161593886092,-46.02881870465353,-49.40220846468583,-28.264293915126473
207,44.97790681710467,60.89492102852091,62.15526731358841,62.368441611062735
208,82.08893407741562,92.39983825525269,90.80664087412879,68.25504414131865
209,-77.3130818339996,-89.73328958684579,-101.62617144593969,-78.5360291195102
210,14.235929181333631,25.11529815243557,26.31206613825634,31.708741774316877
211,104.96590210637078,127.9288878343068,127.41652154037729,108.97507485887036
212,-62.09542891429737,-76.15745274769142,-89.2807616922073,-78.25179672287777
213,-6.4606771734543145,2.447764520999044,1.5464486316777766,10.63066562404856
214,81.0567216896452,106.1776296920143,103.57465932285413,96.42023070761934
215,1.9840169264934957,-2.171011924277991,-11.229049616958946,-16.30409385683015
216,-42.217860649805516,-45.35189681267366,-48.94220077013597,-23.873651367146522
217,46.62346279760823,63.78586369426921,62.58161590853706,59.185786748770624
218,80.31996139837429,96.38283170806244,92.97578284842893,74.95320496195927
219,-75.3496343572624,-89.03018839517608,-106.82837228430435,-82.63495947094634
220,19.12023852346465,29.719114997889847,28.051119617652148,33.90406304830685
221,103.20066932728514,129.38370891707018,136.53813753230497,110.53087324043736
222,-56.795990677084774,-72.66064628912136,-90.29801448015496,-74.03318957285956
223,-4.201777600217611,1.613766830880195,-1.5501885316334665,12.998022296000272
224,86.56559432437643,103.87011141935363,107.91294327145442,97.66935729281977
225,6.685071170795709,1.3781531336717308,-10.525948425289243,-15.447656766977161
226,-41.23800686141476,-44.74977291980758,-53.497398916166276,-27.729488221462816
227,45.32197761302814,59.178306948859245,58.90155435213819,58.351789058651775
228,86.79746812162921,98.57441308209673,96.49502870673314,74.02196987299249
229,-77.69829152943566,-90.99737577186897,-98.05456698825583,-74.4595381678082
230,21.97752208961174,22.70306268101558,19.797160415444523,30.081885293591768
231,102.20211603911594,124.04313178034499,127.98498633364215,105.3997305012308
232,-57.525271168444306,-70.9066332099028,-83.25204296363518,-74.59417456621304
233,-7.792081557679921,1.9129588273353875,1.3781531336717308,7.2236167644150555
234,78.43131192075089,101.07640615245327,107.41179667739198,97.437483495567
235,11.012135419528931,2.8778530159033835,-7.231096564326435,-14.70715657575056
236,-43.62780293310061,-49.84351665945724,-49.30871096579358,-29.99960749456659
237,43.69138123234734,58.92025385191664,56.62769517907873,56.91940737562254
238,82.00291637843475,99.8833780665882,96.74186210380867,75.19629845907912
239,-84.3553134505637,-92.15674475813285,-103.97856851806864,-79.1680722120218
240,16.012381660286337,28.668203110340983,28.02494031796232,31.738660973962396
241,100.77347425604239,123.74767968384549,126.60122335003689,106.83585208421573
242,-58.15357436100021,-74.39221996860579,-87.21633691666648,-73.5357828787528
243,-6.105386677663773,-2.245809923391789,-4.560807995963842,9.957483632024378
244,83.73822995787486,104.23288171505556,106.18136959197,98.86612527864054
245,12.758668698836118,5.880992680322379,-6.995482867117971,-13.338353191968054
246,-46.9675335935317,-50.42320115258917,-52.10615613264963,-33.414136154111475
247,43.063078039791435,56.343462782446295,59.27180444775149,57.77210456551984
248,83.92148505570367,98.47717568324879,96.62966510513797,75.5740283546038
249,-75.85826075123623,-87.79602140979841,-96.96625610115007,-77.78056932846084
250,19.404470920097083,25.09285875270143,22.957375878002495,32.153789869043976
251,102.35171203734353,127.20708714285865,120.02273932797834,108.51132726436481
252,-57.25599837163463,-71.54615610232577,-73.08699488407001,-73.00097718508914
253,-6.2175836763344705,1.80824162857607,-1.8269411283545196,13.828280086163431
254,77.89650622708723,104.49093481199816,107.3669178779237,94.16881093429402
255,12.006948807742447,8.476483249571174,-3.453797609079629,-11.124332418199629
256,-46.82915729517117,-49.61538276216015,-55.180353896226734,-32.29964596731588
257,40.32173137227073,54.03594450978562,58.49764515692368,57.47291256906465
258,83.66717185871676,100.87071165489033,95.10378592321649,74.6091341660358
259,-75.7946824519895,-89.27702179225162,-102.20959583902732,-78.12464012438431
260,19.49422851903364,25.762300844769925,25.762300844769925,27.022647129837424
261,101.98146194173023,124.13662927923724,131.448133692611,112.63269701553509
262,-49.937014158349484,-69.6836859243922,-87.06300101848319,-72.60454778978601
263,-5.630419383291155,-2.171011924277991,-2.088734125252813,12.68013079976663
264,83.12862626509741,99.92451696610078,103.59709872258827,93.08423994714394
265,12.534274701494724,6.326040775049478,-0.8508272399194539,-8.857953045051545
266,-48.13812227966264,-51.79574443632737,-58.03015766246244,-36.41727581853047
267,41.3352442602627,59.86644854070619,57.46543276915327,58.18723346060142
268,89.34433999145404,104.95468240650371,103.69059622148052,81.02680248999968
269,-78.23309722309932,-92.27642155671492,-106.68999598594382,-75.39451315673068
270,11.812474010046571,24.991881453897804,23.98584836581722,28.42136971326545
271,98.64921108121052,125.49421296315268,130.92454769881442,109.33410525461659
272,-58.90155435213819,-69.72482482390478,-83.39789906190708,-71.89770669816062
273,-5.04699499020353,2.2383301234804094,-4.523408996406943,10.174397829454392
274,82.14503257675096,103.38018452515826,103.03985362919047,96.93259700154886
275,17.57565984176472,9.303001139778644,-1.486610232386738,-12.994282396044582
276,-49.948233858216554,-52.04631773335859,-58.53878405643627,-31.787279673386365
277,39.820584778208286,51.33573674177751,52.89901492325589,52.61478252662346
278,83.63725265907124,103.18570972746238,99.77866086782888,75.3159752576612
279,-77.94886482646689,-90.32419377984479,-104.22914181509987,-83.51009606057778
280,12.485656002070755,23.825032667722553,19.352112320717424,25.350911849644035
281,103.00993442954496,124.35354347666726,128.95736032212153,112.98424761136994
282,-60.012304638978094,-67.12185445474461,-83.74944965774193,-68.902046833653
283,-2.488903420511633,-3.3191612106747925,-3.745509805623442,10.29407462803647
284,81.18387828813866,98.75392827996984,105.31371280224994,93.40587134333327
285,18.33859943272546,16.909957649651915,6.565394372213632,-4.994636390823871
286,-50.07539045671001,-56.10036928532645,-62.58535580849275,-38.50040009384975
287,39.843024177942425,52.22209303127602,44.76099261967465,50.19506725529209
288,86.3187609273009,103.44376282440498,103.72051542112604,79.64303950639442
289,-82.90049236780033,-91.2853480684571,-103.50360122369602,-82.1674719764851
290,18.039407436270267,22.175736787263304,29.674236198421568,26.33076563803479
291,104.6629702099599,127.47635993966833,131.50049229199067,109.41264315368608
292,-50.96548664616421,-67.05453625554219,-77.70203142939135,-70.57378211384639
293,-5.989449779037386,1.123839936684817,-6.815967669244856,9.703170435037464
294,83.9476643553935,101.18860315112397,104.72654850920662,96.34169280854985
295,13.214936493430287,16.102139259222895,6.875806068535894,-2.5225625201128423
296,-50.307264253962785,-51.82940353592858,-58.98009225120768,-32.82697186106816
297,37.53176600532606,47.17322809109464,50.40824155276641,51.892981835175306
298,89.43783749034628,109.62955735111609,107.35943807801232,84.60588674759492
299,-77.53373593138531,-92.6541514522396,-102.89399753091857,-81.45315108494833
300,17.11939204717055,24.217722163069993,22.590865682344884,26.992727930191904
301,102.84911873145029,125.5577912623994,131.5266715916805,109.94744884734973
302,-49.42464786441997,-64.48522498598322,-81.63266628282145,-71.28436310542747
303,-13.267295092809945,-9.168364741373807,-12.68761059967801,5.2938283872790635
304,76.71469784108922,96.99617530079558,110.88990363618359,91.33022686792538
305,21.08368600020185,24.501954559702426,12.717529799323529,1.774582528974861
306,-51.72842623712495,-51.71346663730219,-61.72891871863976,-38.13014999823645
307,42.55445164581761,52.42030772892758,49.514405463356525,53.516098415944725
308,92.36617915565148,105.35111180180684,103.660677021835,85.54460163647309
309,-77.6122738304548,-92.51951505383477,-106.75731418514624,-83.27074246341363
310,12.908264697063714,23.15559057565406,20.130011511500925,26.82443243218586
311,98.70530958054587,125.64754886133596,131.0479643973522,109.89509024797007
312,-51.19362054346129,-66.80022305855528,-83.38293946208432,-69.9791380208917
313,-6.430757973808795,-4.471050397027284,-5.391065786127001,5.697737582493573
314,81.40453238552436,98.59311258187518,101.64861084567383,91.21428996929899
315,23.92974986648187,15.948803361039609,8.412904950324446,2.253289723303169
316,-56.751111877616495,-55.71889948984608,-59.552296944428235,-40.699461267795414
317,35.5533589287661,48.4859329755418,52.8578760237433,52.59234312688932
318,95.85924571426585,109.2555673555471,112.75611371407285,88.27846850408241
319,-78.84644081583247,-85.89241233235225,-104.64427071018144,-77.71699102921411
320,15.443916867021471,22.31037318566814,18.469495931174606,34.43886874197051
321,98.26774128573015,123.90101558202878,124.31614447711036,100.2536281622015
322,-54.12944200867787,-68.39342043967918,-83.38667936204001,-74.51189676718786
323,-11.206610217224807,-8.996329343412071,-2.7095575178973377,7.515328960958868
324,71.89022689824924,93.72002293961123,97.16447079880163,87.30235461564735
325,19.49422851903364,21.812966491561383,11.565640612971038,0.7012312416918576
326,-54.10700260894373,-57.4916120688431,-64.88913418119773,-41.17442856216803
327,45.019045716617256,51.952820234466344,53.21316651953384,53.508618616033345
328,96.31177360890433,105.54558659950271,106.28234689077362,86.21778362849727
329,-78.8688802155666,-91.40876476699486,-102.53496713517234,-82.5377220720984
330,11.730196211021394,22.624524781946093,27.92396301915869,28.627064210828394
331,105.7737204967998,126.52642535092309,128.02612523315474,106.83959198417142
332,-49.75375906052068,-62.65641390765086,-72.98601758526638,-68.55797603772953
333,-13.85819928580895,-4.265355899464339,-10.103339730296284,3.7604694054462016
334,75.92557895043865,96.80918030301109,95.64233151683584,92.79252775060013
335,22.845178879331797,26.7720738328062,14.422924179118127,3.2032243120484054
336,-57.25225847167894,-59.76547124190256,-71.95006529754028,-45.55011151032522
337,36.619230416137725,51.67606763774529,45.890442406293005,47.457460487727076
338,94.06035383557901,106.772273784969,111.56682552816346,91.56210066517815
339,-77.48137733200565,-94.1014927350916,-102.93139653047547,-81.32225458649918
340,13.401931491214782,22.811519779730588,25.844578643795103,34.14341664547101
341,99.96191596565768,126.08511715615168,126.39552885247394,110.72534803813323
342,-47.449980687815696,-59.514897944871336,-74.91206606244668,-67.22657165350392
343,-15.032527871895581,-9.935044232290238,-10.739122722763568,6.154005377087742
344,74.96442466182634,96.39031150797382,103.14831072790548,89.89784518489614
345,33.358037654776126,24.31121966196224,15.320500168483704,3.0311889140866697
346,-51.545171139296144,-58.16479406086728,-66.56460936134681,-43.53056553425267
347,32.40810306603089,48.05958438059315,45.37059631245211,45.23222001409158
348,93.46196984266862,111.48828762909397,117.71148115536198,89.8380067856051
349,-74.75499026430771,-88.22610990470275,-101.91414374252781,-84.243116451893
350,19.400731020141393,28.084778717253357,21.027587500866503,30.75132738566026
351,103.45124262431636,125.23989976616576,122.6668485966511,111.86227762466297
352,-49.069357368629426,-60.0459637385793,-76.44916494423524,-66.08216226706281
353,-15.698230064008385,-11.116852618288249,-9.003809143323451,2.892812615726143
354,70.2745901173912,93.14033844647929,99.2139359745197,85.52590213669464
355,31.087918381672353,29.737814497668296,15.802947262767702,8.386725650634617
356,-58.12365516135469,-64.56376288505271,-69.29099642904475,-45.17986141471192
357,39.038945687469095,49.043178068939596,53.71431311359629,53.28796451864764
358,89.9502037842758,110.2167216441594,110.63559043919668,90.90761817293242
359,-80.32370129832998,-94.20247003389522,-104.20296251541004,-84.02994215441868
360,12.612812600564212,21.644670993555337,17.758914939593524,27.026387029793113
361,102.08617914048955,125.5615311623551,127.10236994409934,109.49492095271125
362,-45.864263106603175,-59.952466239687055,-80.23020379943773,-68.4981376384385
363,-13.85071948589757,-15.372858767863363,-10.365132727194577,-0.6077337427996099
364,69.66124652465805,95.025248024147,96.68576360447332,88.45050390204415
365,26.472881836351007,32.33330506691709,23.20794917503372,6.905725268181413
366,-56.88200837606564,-63.04536350304261,-67.72397834761068,-47.820230783429
367,37.18021540949121,48.44105417607352,49.6714812614955,49.75749896047637
368,97.5085415947251,116.23422067286447,113.24604060826823,94.68491712817922
369,-75.73484405269846,-94.70361662795767,-105.698922497686,-84.60588674759492
370,16.431250455323607,21.382877996657044,18.813566727098078,29.315205802675337
371,99.03442077664658,121.17836841428652,128.1869409312494,111.72390132630244
372,-46.77305879583582,-59.107248849701136,-71.19086560653523,-68.24008454149589
373,-19.45308961952105,-9.44885723805055,-15.051227371674031,4.9310580915771425
374,69.73978442372754,91.49478246597573,95.61615221714601,87.22755661653355
375,32.172489368822426,33.16356285708025,25.362131549511105,14.30698728049174
376,-58.82675635302439,-64.99385137995705,-74.24262397037819,-46.4476874996908
377,29.92854939540848,46.02133890474215,43.463247335050255,49.155375067610294
378,90.79168127430603,113.23108100844547,118.42580204689875,94.45678323088214
379,-75.84704105136916,-90.77672167448327,-105.74754119710997,-85.4660637374036
380,14.946510172914714,21.031327400822192,23.305186573881656,23.308926473837346
381,104.33385901385918,127.12854924378917,130.1503884079866,107.34821837814525
382,-40.5199460699223,-59.64205454336479,-75.63012685393915,-66.88624075753614
383,-19.90561751415953,-14.422924179118127,-19.53162751859054,2.8853328158147633
384,72.29787599341944,89.26580209238455,91.64811836415902,84.13839925313368
385,29.348864902276546,32.43428236572072,21.020107700955123,11.629218912217766
386,-56.302323882933706,-67.66787984827533,-67.82869554637,-43.743739831727
